Player,Rank,Sets_Won,Games_Won,Aces,DoubleFaults,FirstServes_Won,FirstServes_In,SecondServes_Won,SecondServes_In,BreakPoints_Won,BreakPoints,ReturnPoints_Won,ReturnPoints_Faced,TotalPoints_Won,won_game?,FirstServes_ratio,SecondServes_ratio,BreakPoints_ratio,ReturnPoints_ratio,datetime,year,Tournament,Round_Description,Court_Surface,Total_Serves,Aces%,ServesWon%
Tsvetana Pironkova,107.0,2.0,12,2.0,1.0,25.0,34.0,8.0,18.0,5.0,7.0,27.0,51.0,60.0,1,0.7352941176470589,0.4444444444444444,0.7142857142857143,0.5294117647058824,2014-01-06,2014,Sydney,First Round,Hard,52.0,0.038461538461538464,0.6346153846153846
Caroline Wozniacki,10.0,2.0,15,1.0,4.0,43.0,63.0,12.0,25.0,4.0,6.0,33.0,84.0,88.0,1,0.6825396825396826,0.48,0.6666666666666666,0.39285714285714285,2014-01-06,2014,Sydney,First Round,Hard,88.0,0.011363636363636364,0.625
Madison Keys,36.0,2.0,12,1.0,4.0,15.0,22.0,17.0,36.0,7.0,12.0,37.0,62.0,69.0,1,0.6818181818181818,0.4722222222222222,0.5833333333333334,0.5967741935483871,2014-01-06,2014,Sydney,First Round,Hard,58.0,0.017241379310344827,0.5517241379310345
Carla Suarez Navarro,16.0,2.0,16,2.0,2.0,45.0,77.0,17.0,31.0,5.0,13.0,42.0,99.0,104.0,1,0.5844155844155844,0.5483870967741935,0.38461538461538464,0.42424242424242425,2014-01-06,2014,Sydney,First Round,Hard,108.0,0.018518518518518517,0.5740740740740741
Bethanie Mattek-Sands,48.0,2.0,12,0.0,0.0,23.0,34.0,9.0,21.0,6.0,13.0,33.0,62.0,65.0,1,0.6764705882352942,0.42857142857142855,0.46153846153846156,0.532258064516129,2014-01-06,2014,Sydney,First Round,Hard,55.0,0.0,0.5818181818181818
Kaia Kanepi,25.0,2.0,12,5.0,4.0,18.0,28.0,17.0,34.0,6.0,15.0,35.0,61.0,70.0,1,0.6428571428571429,0.5,0.4,0.5737704918032787,2014-01-06,2014,Sydney,First Round,Hard,62.0,0.08064516129032258,0.5645161290322581
Tsvetana Pironkova,107.0,2.0,12,3.0,1.0,26.0,42.0,9.0,20.0,6.0,13.0,39.0,70.0,74.0,1,0.6190476190476191,0.45,0.46153846153846156,0.5571428571428572,2014-01-06,2014,Sydney,Second Round,Hard,62.0,0.04838709677419355,0.5645161290322581
Angelique Kerber,9.0,2.0,12,1.0,2.0,26.0,35.0,10.0,16.0,4.0,7.0,24.0,57.0,60.0,1,0.7428571428571429,0.625,0.5714285714285714,0.42105263157894735,2014-01-06,2014,Sydney,Second Round,Hard,51.0,0.0196078431372549,0.7058823529411765
Carla Suarez Navarro,16.0,2.0,13,1.0,1.0,34.0,53.0,7.0,12.0,5.0,9.0,43.0,88.0,84.0,1,0.6415094339622641,0.5833333333333334,0.5555555555555556,0.48863636363636365,2014-01-06,2014,Sydney,Second Round,Hard,65.0,0.015384615384615385,0.6307692307692307
Lucie Safarova,27.0,2.0,13,2.0,5.0,35.0,51.0,15.0,27.0,3.0,8.0,32.0,80.0,82.0,1,0.6862745098039216,0.5555555555555556,0.375,0.4,2014-01-06,2014,Sydney,Second Round,Hard,78.0,0.02564102564102564,0.6410256410256411
Bethanie Mattek-Sands,48.0,2.0,13,6.0,1.0,22.0,35.0,10.0,26.0,7.0,11.0,42.0,74.0,74.0,1,0.6285714285714286,0.38461538461538464,0.6363636363636364,0.5675675675675675,2014-01-06,2014,Sydney,Second Round,Hard,61.0,0.09836065573770492,0.5245901639344263
Petra Kvitova,6.0,2.0,12,7.0,1.0,17.0,23.0,10.0,15.0,6.0,13.0,31.0,52.0,58.0,1,0.7391304347826086,0.6666666666666666,0.46153846153846156,0.5961538461538461,2014-01-06,2014,Sydney,Second Round,Hard,38.0,0.18421052631578946,0.7105263157894737
Madison Keys,36.0,2.0,16,12.0,0.0,35.0,46.0,18.0,36.0,5.0,19.0,53.0,113.0,106.0,1,0.7608695652173914,0.5,0.2631578947368421,0.4690265486725664,2014-01-06,2014,Sydney,Second Round,Hard,82.0,0.14634146341463414,0.6463414634146342
Sara Errani,7.0,2.0,13,0.0,0.0,28.0,46.0,4.0,10.0,7.0,11.0,39.0,70.0,71.0,1,0.6086956521739131,0.4,0.6363636363636364,0.5571428571428572,2014-01-06,2014,Sydney,Second Round,Hard,56.0,0.0,0.5714285714285714
Madison Keys,36.0,1.0,3,1.0,1.0,6.0,8.0,2.0,4.0,1.0,3.0,12.0,26.0,20.0,1,0.75,0.5,0.3333333333333333,0.46153846153846156,2014-01-06,2014,Sydney,Quarter-finals,Hard,12.0,0.08333333333333333,0.6666666666666666
Petra Kvitova,6.0,2.0,13,8.0,1.0,38.0,44.0,10.0,18.0,2.0,15.0,36.0,85.0,84.0,1,0.8636363636363636,0.5555555555555556,0.13333333333333333,0.4235294117647059,2014-01-06,2014,Sydney,Quarter-finals,Hard,62.0,0.12903225806451613,0.7741935483870968
Tsvetana Pironkova,107.0,2.0,13,4.0,3.0,30.0,44.0,9.0,30.0,7.0,16.0,43.0,80.0,82.0,1,0.6818181818181818,0.3,0.4375,0.5375,2014-01-06,2014,Sydney,Quarter-finals,Hard,74.0,0.05405405405405406,0.527027027027027
Angelique Kerber,9.0,2.0,12,1.0,2.0,31.0,50.0,10.0,20.0,5.0,9.0,37.0,70.0,78.0,1,0.62,0.5,0.5555555555555556,0.5285714285714286,2014-01-06,2014,Sydney,Quarter-finals,Hard,70.0,0.014285714285714285,0.5857142857142857
Tsvetana Pironkova,107.0,2.0,12,2.0,0.0,25.0,35.0,7.0,23.0,6.0,9.0,32.0,58.0,64.0,1,0.7142857142857143,0.30434782608695654,0.6666666666666666,0.5517241379310345,2014-01-06,2014,Sydney,Semi-finals,Hard,58.0,0.034482758620689655,0.5517241379310345
Angelique Kerber,9.0,2.0,12,0.0,4.0,22.0,31.0,11.0,22.0,5.0,5.0,29.0,51.0,62.0,1,0.7096774193548387,0.5,1.0,0.5686274509803921,2014-01-06,2014,Sydney,Semi-finals,Hard,53.0,0.0,0.6226415094339622
Tsvetana Pironkova,107.0,2.0,12,4.0,1.0,33.0,46.0,3.0,22.0,6.0,21.0,46.0,88.0,82.0,1,0.717391304347826,0.13636363636363635,0.2857142857142857,0.5227272727272727,2014-01-06,2014,Sydney,Finals,Hard,68.0,0.058823529411764705,0.5294117647058824
Storm Sanders,234.0,2.0,12,0.0,5.0,25.0,36.0,14.0,24.0,4.0,5.0,27.0,53.0,66.0,1,0.6944444444444444,0.5833333333333334,0.8,0.5094339622641509,2014-01-06,2014,Hobart,First Round,Hard,60.0,0.0,0.65
Shuai Zhang,51.0,2.0,12,1.0,1.0,22.0,27.0,7.0,11.0,5.0,6.0,24.0,44.0,53.0,1,0.8148148148148148,0.6363636363636364,0.8333333333333334,0.5454545454545454,2014-01-06,2014,Hobart,First Round,Hard,38.0,0.02631578947368421,0.7631578947368421
Klara Koukalova,37.0,2.0,13,2.0,4.0,21.0,38.0,7.0,21.0,8.0,19.0,54.0,94.0,82.0,1,0.5526315789473685,0.3333333333333333,0.42105263157894735,0.574468085106383,2014-01-06,2014,Hobart,First Round,Hard,59.0,0.03389830508474576,0.4745762711864407
Estrella Cabeza-Candela,114.0,2.0,13,0.0,2.0,37.0,56.0,12.0,28.0,6.0,12.0,33.0,67.0,82.0,1,0.6607142857142857,0.42857142857142855,0.5,0.4925373134328358,2014-01-06,2014,Hobart,First Round,Hard,84.0,0.0,0.5833333333333334
Kirsten Flipkens,19.0,2.0,12,1.0,1.0,22.0,27.0,11.0,19.0,5.0,12.0,35.0,68.0,68.0,1,0.8148148148148148,0.5789473684210527,0.4166666666666667,0.5147058823529411,2014-01-06,2014,Hobart,First Round,Hard,46.0,0.021739130434782608,0.717391304347826
Monica Niculescu,60.0,2.0,12,2.0,1.0,20.0,26.0,9.0,16.0,6.0,9.0,27.0,43.0,56.0,1,0.7692307692307693,0.5625,0.6666666666666666,0.627906976744186,2014-01-06,2014,Hobart,First Round,Hard,42.0,0.047619047619047616,0.6904761904761905
Kristina Mladenovic,54.0,2.0,18,10.0,7.0,45.0,56.0,20.0,46.0,4.0,20.0,48.0,119.0,113.0,1,0.8035714285714286,0.43478260869565216,0.2,0.40336134453781514,2014-01-06,2014,Hobart,First Round,Hard,102.0,0.09803921568627451,0.6372549019607843
Samantha Stosur,17.0,2.0,19,2.0,3.0,59.0,95.0,20.0,36.0,6.0,13.0,49.0,109.0,128.0,1,0.6210526315789474,0.5555555555555556,0.46153846153846156,0.44954128440366975,2014-01-06,2014,Hobart,First Round,Hard,131.0,0.015267175572519083,0.6030534351145038
Alison Riske,55.0,2.0,12,2.0,2.0,26.0,34.0,9.0,16.0,4.0,11.0,32.0,67.0,67.0,1,0.7647058823529411,0.5625,0.36363636363636365,0.47761194029850745,2014-01-06,2014,Hobart,First Round,Hard,50.0,0.04,0.7
Olivia Rogowska,176.0,2.0,13,6.0,4.0,33.0,45.0,13.0,31.0,4.0,9.0,34.0,71.0,80.0,1,0.7333333333333333,0.41935483870967744,0.4444444444444444,0.4788732394366197,2014-01-06,2014,Hobart,First Round,Hard,76.0,0.07894736842105263,0.6052631578947368
Elena Vesnina,24.0,2.0,12,4.0,6.0,24.0,34.0,17.0,31.0,4.0,9.0,35.0,71.0,76.0,1,0.7058823529411765,0.5483870967741935,0.4444444444444444,0.49295774647887325,2014-01-06,2014,Hobart,First Round,Hard,65.0,0.06153846153846154,0.6307692307692307
Yanina Wickmayer,61.0,1.0,6,2.0,6.0,15.0,27.0,8.0,17.0,2.0,6.0,21.0,44.0,44.0,1,0.5555555555555556,0.47058823529411764,0.3333333333333333,0.4772727272727273,2014-01-06,2014,Hobart,First Round,Hard,44.0,0.045454545454545456,0.5227272727272727
Mona Barthel,35.0,2.0,12,2.0,4.0,23.0,39.0,10.0,19.0,6.0,10.0,30.0,58.0,63.0,1,0.5897435897435898,0.5263157894736842,0.6,0.5172413793103449,2014-01-06,2014,Hobart,First Round,Hard,58.0,0.034482758620689655,0.5689655172413793
Bojana Jovanovski,34.0,2.0,13,2.0,1.0,28.0,48.0,9.0,24.0,7.0,17.0,45.0,81.0,82.0,1,0.5833333333333334,0.375,0.4117647058823529,0.5555555555555556,2014-01-06,2014,Hobart,First Round,Hard,72.0,0.027777777777777776,0.5138888888888888
Casey Dellacqua,125.0,2.0,12,0.0,3.0,20.0,32.0,14.0,23.0,5.0,7.0,30.0,55.0,64.0,1,0.625,0.6086956521739131,0.7142857142857143,0.5454545454545454,2014-01-06,2014,Hobart,First Round,Hard,55.0,0.0,0.6181818181818182
Alison Riske,55.0,2.0,17,1.0,10.0,41.0,70.0,16.0,40.0,8.0,20.0,55.0,108.0,112.0,1,0.5857142857142857,0.4,0.4,0.5092592592592593,2014-01-06,2014,Hobart,Second Round,Hard,110.0,0.00909090909090909,0.5181818181818182
Klara Koukalova,37.0,2.0,12,0.0,2.0,13.0,18.0,12.0,16.0,6.0,9.0,33.0,58.0,58.0,1,0.7222222222222222,0.75,0.6666666666666666,0.5689655172413793,2014-01-06,2014,Hobart,Second Round,Hard,34.0,0.0,0.7352941176470589
Garbine Muguruza,58.0,1.0,4,1.0,1.0,7.0,8.0,3.0,5.0,2.0,2.0,8.0,15.0,18.0,1,0.875,0.6,1.0,0.5333333333333333,2014-01-06,2014,Hobart,Second Round,Hard,13.0,0.07692307692307693,0.7692307692307693
Bojana Jovanovski,34.0,2.0,15,1.0,1.0,31.0,45.0,11.0,24.0,7.0,15.0,41.0,76.0,83.0,1,0.6888888888888889,0.4583333333333333,0.4666666666666667,0.5394736842105263,2014-01-06,2014,Hobart,Second Round,Hard,69.0,0.014492753623188406,0.6086956521739131
Samantha Stosur,17.0,2.0,15,3.0,9.0,47.0,72.0,17.0,40.0,4.0,14.0,47.0,117.0,111.0,1,0.6527777777777778,0.425,0.2857142857142857,0.4017094017094017,2014-01-06,2014,Hobart,Second Round,Hard,112.0,0.026785714285714284,0.5714285714285714
Monica Niculescu,60.0,2.0,13,1.0,4.0,29.0,46.0,13.0,28.0,5.0,7.0,40.0,76.0,82.0,1,0.6304347826086957,0.4642857142857143,0.7142857142857143,0.5263157894736842,2014-01-06,2014,Hobart,Second Round,Hard,74.0,0.013513513513513514,0.5675675675675675
Kirsten Flipkens,19.0,2.0,18,8.0,5.0,40.0,63.0,26.0,59.0,7.0,15.0,58.0,121.0,124.0,1,0.6349206349206349,0.4406779661016949,0.4666666666666667,0.4793388429752066,2014-01-06,2014,Hobart,Second Round,Hard,122.0,0.06557377049180328,0.5409836065573771
Garbine Muguruza,58.0,2.0,12,2.0,2.0,29.0,44.0,11.0,23.0,5.0,17.0,34.0,65.0,74.0,1,0.6590909090909091,0.4782608695652174,0.29411764705882354,0.5230769230769231,2014-01-06,2014,Hobart,Quarter-finals,Hard,67.0,0.029850746268656716,0.5970149253731343
Estrella Cabeza-Candela,114.0,2.0,16,1.0,3.0,46.0,71.0,13.0,30.0,5.0,8.0,45.0,102.0,104.0,1,0.647887323943662,0.43333333333333335,0.625,0.4411764705882353,2014-01-06,2014,Hobart,Quarter-finals,Hard,101.0,0.009900990099009901,0.5841584158415841
Samantha Stosur,17.0,2.0,12,3.0,0.0,26.0,36.0,12.0,20.0,4.0,6.0,28.0,54.0,66.0,1,0.7222222222222222,0.6,0.6666666666666666,0.5185185185185185,2014-01-06,2014,Hobart,Quarter-finals,Hard,56.0,0.05357142857142857,0.6785714285714286
Klara Koukalova,37.0,2.0,13,0.0,2.0,29.0,49.0,15.0,31.0,6.0,15.0,43.0,79.0,87.0,1,0.5918367346938775,0.4838709677419355,0.4,0.5443037974683544,2014-01-06,2014,Hobart,Quarter-finals,Hard,80.0,0.0,0.55
Klara Koukalova,37.0,2.0,12,0.0,4.0,26.0,42.0,15.0,30.0,5.0,5.0,30.0,57.0,71.0,1,0.6190476190476191,0.5,1.0,0.5263157894736842,2014-01-06,2014,Hobart,Semi-finals,Hard,72.0,0.0,0.5694444444444444
Garbine Muguruza,58.0,2.0,12,1.0,1.0,14.0,17.0,12.0,15.0,6.0,11.0,29.0,41.0,55.0,1,0.8235294117647058,0.8,0.5454545454545454,0.7073170731707317,2014-01-06,2014,Hobart,Semi-finals,Hard,32.0,0.03125,0.8125
Garbine Muguruza,58.0,2.0,12,1.0,1.0,26.0,42.0,8.0,17.0,6.0,12.0,31.0,54.0,65.0,1,0.6190476190476191,0.47058823529411764,0.5,0.5740740740740741,2014-01-06,2014,Hobart,Finals,Hard,59.0,0.01694915254237288,0.576271186440678
Jovana Jaksic,149.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Nastassja Burnett,167.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Renata Voracova,209.0,2.0,18,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Chanel Simmonds,203.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Victoria Duval,151.0,2.0,15,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Alexandra Panova,130.0,2.0,16,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Shelby Rogers,125.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Anna Tatishvili,126.0,2.0,15,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Katarzyna Piter,119.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Yurika Sema,208.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Alexandra Dulgheru,163.0,2.0,15,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Ying-Ying Duan,193.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Kristyna Pliskova,123.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Alla Kudryavtseva,162.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Belinda Bencic,187.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Eri Hozumi,199.0,2.0,14,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Carina Witthoeft,207.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Stephanie Foretz,164.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Heather Watson,121.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Katerina Siniakova,173.0,2.0,14,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Anastasiya Vasylyeva,205.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Irina-Camelia Begu,127.0,2.0,18,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Ekaterina Bychkova,161.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Lucie Hradecka,146.0,2.0,18,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Claire Feuerstein,128.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Paula Kania,182.0,2.0,17,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Anastasia Rodionova,158.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Erika Sema,181.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Stephanie Dubois,213.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Alize Lim,159.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Magda Linette,122.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Olga Savchuk,184.0,2.0,17,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Ana Vrljic,217.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
An-Sophie Mestach,136.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Zarina Diyas,152.0,2.0,14,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Ana Konjuh,241.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Mathilde Johansson,132.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Johanna Konta,114.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Danka Kovinic,171.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Irina Falconi,142.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Andreea Mitu,178.0,2.0,18,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Vera Dushevina,124.0,2.0,17,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Risa Ozaki,185.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Madison Brengle,145.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Andrea Hlavackova,131.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Nicole Gibbs,186.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Tamira Paszek,180.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Marta Sirotkina,133.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Heather Watson,121.0,2.0,8,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Carina Witthoeft,207.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Alize Lim,159.0,2.0,16,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Ana Konjuh,241.0,2.0,18,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Anna Tatishvili,126.0,2.0,18,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Alla Kudryavtseva,162.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Vera Dushevina,124.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Katarzyna Piter,119.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Ying-Ying Duan,193.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Stephanie Dubois,213.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Katerina Siniakova,173.0,2.0,14,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Olga Savchuk,184.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Victoria Duval,151.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Zarina Diyas,152.0,2.0,17,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Belinda Bencic,187.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Renata Voracova,209.0,2.0,19,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Lucie Hradecka,146.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Marta Sirotkina,133.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Claire Feuerstein,128.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Irina Falconi,142.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Risa Ozaki,185.0,2.0,15,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Danka Kovinic,171.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Irina-Camelia Begu,127.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Madison Brengle,145.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Lucie Hradecka,146.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Ying-Ying Duan,193.0,2.0,15,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Zarina Diyas,152.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Ana Konjuh,241.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Katarzyna Piter,119.0,2.0,16,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Irina-Camelia Begu,127.0,2.0,17,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Heather Watson,121.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Belinda Bencic,187.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Carina Witthoeft,207.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Anna Tatishvili,126.0,2.0,19,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Alla Kudryavtseva,162.0,2.0,13,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Katerina Siniakova,173.0,2.0,12,,,,,,,,,,,,1,,,,,2014-01-13,2014,"Australian Open, Melbourne",Qualifying,Hard,,,
Ekaterina Makarova,22.0,2.0,14,1.0,4.0,43.0,69.0,17.0,40.0,5.0,12.0,37.0,91.0,97.0,1,0.6231884057971014,0.425,0.4166666666666667,0.4065934065934066,2014-01-13,2014,"Australian Open, Melbourne",First Round,Hard,109.0,0.009174311926605505,0.5504587155963303
Sabine Lisicki,15.0,2.0,12,7.0,6.0,32.0,38.0,15.0,35.0,4.0,8.0,28.0,53.0,75.0,1,0.8421052631578947,0.42857142857142855,0.5,0.5283018867924528,2014-01-13,2014,"Australian Open, Melbourne",First Round,Hard,73.0,0.0958904109589041,0.6438356164383562
Dominika Cibulkova,24.0,2.0,12,0.0,6.0,33.0,44.0,14.0,28.0,3.0,7.0,25.0,57.0,72.0,1,0.75,0.5,0.42857142857142855,0.43859649122807015,2014-01-13,2014,"Australian Open, Melbourne",First Round,Hard,72.0,0.0,0.6527777777777778
Caroline Wozniacki,10.0,2.0,12,,2.0,17.0,25.0,11.0,16.0,6.0,12.0,30.0,48.0,58.0,1,0.68,0.6875,0.5,0.625,2014-01-13,2014,"Australian Open, Melbourne",First Round,Hard,41.0,,0.6829268292682927
